,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
401,@NYTimes,Wed Sep 26 19:10:07 +0000 2018,"In Opinion,

Op-Ed contributor Mohammed Hanif writes of a bid to restart India-Pakistan talks, ""Within a matter of… https://t.co/ejA0J3Giql",0.0258,0.064,0.936,0.0,2
402,@NYTimes,Wed Sep 26 18:56:25 +0000 2018,"“Piano &amp; a Microphone 1983,” the first album released by the Prince estate with material from his immense archive,… https://t.co/Xr3fyTuS9W",0.0,0.0,1.0,0.0,3
403,@NYTimes,Wed Sep 26 18:40:05 +0000 2018,Uber wants to give out $10 million to help cities reduce congestion and emissions. Critics say the company is part… https://t.co/2O75MOQ9FZ,0.128,0.113,0.795,0.092,4
404,@NYTimes,Wed Sep 26 18:25:08 +0000 2018,"RT @MichaelPaulson: Broadway news: @birbigs is bringing ""The New One"" to the Cort Theater for nine weeks, starting 10/25. (The executive pr…",0.0,0.0,1.0,0.0,5
405,@NYTimes,Wed Sep 26 18:24:05 +0000 2018,"Kiah Morris has resigned from her seat in Vermont's House of Representatives, describing a campaign of racially mot… https://t.co/azQxfa92hQ",-0.25,0.0,0.895,0.105,6
406,@NYTimes,Wed Sep 26 18:08:07 +0000 2018,The Fed raised rates for the third time in 2018 and signaled it would do so again as it moves to restore them to pr… https://t.co/9tBTmSckqE,0.296,0.081,0.919,0.0,7
407,@NYTimes,Wed Sep 26 18:04:16 +0000 2018,RT @dealbook: Our reporter writes that companies have kept most of the benefits of economic growth in recent years in the form of higher pr…,0.6666,0.192,0.808,0.0,8
408,@NYTimes,Wed Sep 26 17:49:06 +0000 2018,Syrian refugee Sarah Mardini used her skills as a swimmer to rescue fellow refugees when their boat began to sink.… https://t.co/6lleIxQ4Gz,0.5106,0.148,0.852,0.0,9
409,@NYTimes,Wed Sep 26 17:34:10 +0000 2018,"Malaria's days may be numbered, thanks to a gene-engineering technique that renders female mosquitoes infertile and… https://t.co/n8AnzPBX3N",0.4404,0.162,0.838,0.0,10
410,@NYTimes,Wed Sep 26 17:29:36 +0000 2018,Dr. Christine Blasey Ford said she was about 15 when Judge Brett Kavanaugh sexually assaulted her during a high sch… https://t.co/lp2n9ymLAE,-0.5267,0.0,0.848,0.152,11
411,@NYTimes,Wed Sep 26 17:18:05 +0000 2018,"""Just keep asking those questions, listening to the answers and being as genuine as possible. Yes, it’s that easy.""  https://t.co/FioCrKcT23",0.4019,0.124,0.876,0.0,12
412,@NYTimes,Wed Sep 26 17:16:05 +0000 2018,"Deborah Ramirez was a cheerleader her freshman year at Yale, played sports and served on her residential college’s… https://t.co/5uMdCat31O",0.5106,0.212,0.788,0.0,13
413,@NYTimes,Wed Sep 26 17:07:18 +0000 2018,"In a statement posted on Twitter by her lawyer, a third woman, Julie Swetnick, says she observed Brett Kavanaugh in… https://t.co/RVGLWNJz4T",0.0,0.0,1.0,0.0,14
414,@NYTimes,Wed Sep 26 17:00:13 +0000 2018,"These Scottish villages built 5,000 years ago have remarkably remained intact. Humanity’s own fossils. Now, they fa… https://t.co/5rxkhw6MDs",0.2682,0.109,0.891,0.0,15
415,@NYTimes,Wed Sep 26 16:45:31 +0000 2018,"Breaking News: Brett Kavanaugh plans to tell the Senate he ""was not perfect"" in high school and continue to deny se… https://t.co/WpCHSHrEJg",-0.6595,0.0,0.787,0.213,16
416,@NYTimes,Wed Sep 26 16:36:57 +0000 2018,Review: The new “Murphy Brown” wants the kind of laughs audiences award like merit badges for validating their beli… https://t.co/OHIty8zOjs,0.9202,0.485,0.515,0.0,17
417,@NYTimes,Wed Sep 26 16:24:57 +0000 2018,"""Here is the terrible beauty of being in love: that you will know things together that no one else will know, that… https://t.co/WHdLHQsMH0",0.5719,0.248,0.588,0.164,18
418,@NYTimes,Wed Sep 26 16:06:07 +0000 2018,"Women and children are paying a heavy price as Afghanistan increases its use of airpower to fight insurgents, makin… https://t.co/LveGrBPREJ",-0.3818,0.0,0.874,0.126,19
419,@NYTimes,Wed Sep 26 15:50:06 +0000 2018,Did Russia interfere in the primaries? What is Putin's end game? @MarkMazzettiNYT and @ScottShaneNYT answer readers… https://t.co/LazGNrQFq3,0.0,0.0,1.0,0.0,20
420,@NYTimes,Wed Sep 26 15:35:03 +0000 2018,How did a white whale adapted to Arctic waters end up in Britain's busiest river? https://t.co/liGyKM6Vla,0.0,0.0,1.0,0.0,21
421,@NYTimes,Wed Sep 26 15:20:10 +0000 2018,"RT @nytimesbusiness: The decision affects everything from government welfare programs, such as food aid and pensions, to private businesses…",0.0,0.0,1.0,0.0,22
422,@NYTimes,Wed Sep 26 15:16:04 +0000 2018,Florida's Amendment 4 could enfranchise more people at once than any single initiative since women’s suffrage. It c… https://t.co/yUgw1lqzza,0.0,0.0,1.0,0.0,23
423,@NYTimes,Wed Sep 26 15:00:12 +0000 2018,"RT @jeligon: “I see black people and immediately I’m filled with hate,” a German neo-Nazi told me. Here’s how my day at a neo-Nazi “family…",0.0,0.0,1.0,0.0,24
424,@NYTimes,Wed Sep 26 14:45:03 +0000 2018,A new policy from Virginia’s Department of Corrections that would have required visitors to remove tampons and mens… https://t.co/RH9iPEdbw3,0.0,0.0,1.0,0.0,25
425,@NYTimes,Wed Sep 26 14:30:12 +0000 2018,"RT @NYTNational: Protesters opposing Judge Brett Kavanaugh confronted Senator Ted Cruz at dinner on Monday, chanting, “We believe survivors…",-0.4019,0.0,0.821,0.179,26
426,@NYTimes,Wed Sep 26 14:19:06 +0000 2018,Which kinds of foods make us fat? https://t.co/x9V4UdbBRG https://t.co/VXjouueJV0,0.0,0.0,1.0,0.0,27
427,@NYTimes,Wed Sep 26 14:11:04 +0000 2018,An energy company headed by the California billionaire Patrick Soon-Shiong is unveiling a rechargeable battery oper… https://t.co/Gowbd3xgeT,0.2732,0.123,0.877,0.0,28
428,@NYTimes,Wed Sep 26 14:00:08 +0000 2018,RT @NYTNational: Florida Power &amp; Light had its crews working 16-hour days over the holidays to help restore Puerto Rico's damaged power sys…,0.5574,0.255,0.646,0.099,29
429,@NYTimes,Wed Sep 26 13:46:05 +0000 2018,"RT @amyyqin: The decision to demolish the temple was made after the NYT reported last week on the temple’s fate, stirring outrage among Tai…",-0.5106,0.0,0.875,0.125,30
430,@NYTimes,Wed Sep 26 13:31:04 +0000 2018,The Environmental Protection Agency placed the head of its Office of Children’s Health Protection on administrative… https://t.co/ZH1EostY5A,0.0,0.0,1.0,0.0,31
431,@NYTimes,Wed Sep 26 13:16:05 +0000 2018,"President Trump has often complained in speeches that ""the world is laughing at us."" On Tuesday, his fears became r… https://t.co/kXpRlSFQ0n",-0.3182,0.12,0.674,0.206,32
432,@NYTimes,Wed Sep 26 13:00:15 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/7QLasWbDdz https://t.co/9iUByYv0RU,0.0,0.0,1.0,0.0,33
433,@NYTimes,Wed Sep 26 12:45:03 +0000 2018,"In his UN speech, President Trump made inaccurate or misleading claims about his own record, ISIS, the war in Yemen… https://t.co/S06fDNGwMT",-0.765,0.0,0.742,0.258,34
434,@NYTimes,Wed Sep 26 12:30:09 +0000 2018,"The Senate Judiciary Committee's Republican leadership chose Rachel Mitchell, a prosecutor specializing in sex crim… https://t.co/Zvtws4teCq",0.0,0.0,1.0,0.0,35
435,@NYTimes,Wed Sep 26 12:14:02 +0000 2018,"Off the north coast of Scotland, 5,000-year-old villages hold a trove of things from everyday life before history w… https://t.co/2NMKlU9RJX",0.0,0.0,1.0,0.0,36
436,@NYTimes,Wed Sep 26 12:00:14 +0000 2018,"Your daily @DealBook Briefing:

• Trump takes on the world, and it pushes back. 

• Barclays pins its future on inv… https://t.co/xALn4Larut",0.0,0.0,1.0,0.0,37
437,@NYTimes,Wed Sep 26 11:44:03 +0000 2018,President Trump will lead a UN Security Council meeting on nonproliferation today. Follow here for live updates. https://t.co/oPWytmM0ol,0.34,0.13,0.87,0.0,38
438,@NYTimes,Wed Sep 26 11:32:05 +0000 2018,"RT @nytpolitics: Orrin Hatch, a Mormon and a member of the Senate Judiciary Committee, called the second allegation against Brett Kavanaugh…",0.0,0.0,1.0,0.0,39
439,@NYTimes,Wed Sep 26 11:16:03 +0000 2018,Anita Hill testified against Judge Clarence Thomas during his confirmation hearings in 1991. What has changed since? https://t.co/ln9dErp7NL,0.0,0.0,1.0,0.0,40
440,@NYTimes,Wed Sep 26 11:00:03 +0000 2018,"By the end of the day, there was no escaping it. The laughter eclipsed President Trump's criticism of the ""corrupt… https://t.co/h0mbVm0zQb",-0.1779,0.166,0.642,0.192,41
441,@NYTimes,Wed Sep 26 10:45:04 +0000 2018,"""The rape is etched into my soul,"" said Janice Dickinson, who testified that Bill Cosby drugged and sexually assaul… https://t.co/qxCUguaXef",-0.6908,0.0,0.802,0.198,42
442,@NYTimes,Wed Sep 26 10:32:03 +0000 2018,"""I spotted a man wearing a Confederate battle flag T-shirt. Why the flag, I asked. 'That’s to show our solidarity w… https://t.co/RnuktutgcQ",-0.1027,0.101,0.78,0.119,43
443,@NYTimes,Wed Sep 26 10:15:03 +0000 2018,A satirical skit in Sweden depicted Chinese travelers as people who eat dogs and need to be told not to defecate in… https://t.co/fTo2aYf8ve,0.0,0.0,1.0,0.0,44
444,@NYTimes,Wed Sep 26 10:04:06 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/FQkpWFtbAx https://t.co/OVJw6cTiwo,0.0,0.0,1.0,0.0,45
445,@NYTimes,Wed Sep 26 09:44:04 +0000 2018,"A contractor who was hired to expand a Buddhist temple in Taiwan wound up taking over the site, evicting the nuns a… https://t.co/LxechGs7TZ",0.3182,0.103,0.897,0.0,46
446,@NYTimes,Wed Sep 26 09:30:08 +0000 2018,"RT @nytimesworld: The Mexican federal and state police, backed by the army, took over security in Acapulco, responding to suspicions that t…",0.0,0.14,0.76,0.1,47
447,@NYTimes,Wed Sep 26 09:15:07 +0000 2018,"""Heritage is falling into the sea."" Citizens and scientists on Scotland's Orkney Islands are racing to protect thou… https://t.co/ctCmmLVZ7i",0.25,0.123,0.802,0.075,48
448,@NYTimes,Wed Sep 26 09:00:05 +0000 2018,Britain's Labour Party believes that voters will trust a left-wing agenda to redress some of the failings of a deca… https://t.co/GKO7uvIapw,0.4215,0.238,0.635,0.127,49
449,@NYTimes,Wed Sep 26 08:45:01 +0000 2018,The Instagram founders thought Facebook’s increasing interest in shaping Instagram’s product direction and growth w… https://t.co/K37P8KEtE4,0.6808,0.286,0.714,0.0,50
450,@NYTimes,Wed Sep 26 08:30:06 +0000 2018,"It all seems like a dream, our Summer of ’18 https://t.co/OYs9ubwnJU",0.5423,0.36,0.64,0.0,51
451,@NYTimes,Wed Sep 26 08:15:03 +0000 2018,"The federal and state police, backed by the Mexican Army, took over security in the Pacific Coast city of Acapulco https://t.co/OFCZCP99hX",0.3612,0.156,0.844,0.0,52
452,@NYTimes,Wed Sep 26 08:00:04 +0000 2018,"Here's what we know about Rachel Mitchell, the prosecutor chosen to question Christine Blasey Ford, Judge Brett Kav… https://t.co/tTf1zRnAmP",0.0,0.0,1.0,0.0,53
453,@NYTimes,Wed Sep 26 07:45:07 +0000 2018,"China rejected a request by an American warship to make a port visit to Hong Kong, as tensions between the two coun… https://t.co/SeWeCBXRr6",-0.7717,0.0,0.7,0.3,54
454,@NYTimes,Wed Sep 26 07:30:06 +0000 2018,"Cody Wilson, a leading proponent of 3-D printed guns, stepped down as director of his company after he was charged… https://t.co/98kEYpeHls",0.0,0.0,1.0,0.0,55
455,@NYTimes,Wed Sep 26 07:25:08 +0000 2018,RT @EricLiptonNYT: JUST POSTED:  E.P.A. Places the Head of Its Office of Children’s Health on Leave by @CoralMDavenport @RoniNYTimes https:…,-0.0516,0.0,0.941,0.059,56
456,@NYTimes,Wed Sep 26 07:15:07 +0000 2018,Qualcomm accused Apple of stealing proprietary software and sharing it with the rival chip maker Intel as part of a… https://t.co/3RSozRRfCE,-0.4767,0.105,0.674,0.221,57
457,@NYTimes,Wed Sep 26 07:01:39 +0000 2018,"The decision affects everything from government welfare programs, such as food aid and pensions, to private busines… https://t.co/nGdEkR3319",0.0,0.0,1.0,0.0,58
458,@NYTimes,Wed Sep 26 07:00:05 +0000 2018,"India’s Supreme Court put new limits on the country’s sweeping national ID system, called Aadhaar, but said the pro… https://t.co/8lDy87lxyv",0.3182,0.108,0.892,0.0,59
459,@NYTimes,Wed Sep 26 06:45:06 +0000 2018,"The convent of San Marco in Florence, Italy, is set to close at the end of the month, ending nearly 600 years of Do… https://t.co/fllVNZgoJ0",0.0,0.0,1.0,0.0,60
460,@NYTimes,Wed Sep 26 06:30:07 +0000 2018,"Defying the discrimination he experienced as a mixed-race child, Denny Tamaki, the son of a U.S. Marine and a Japan… https://t.co/A4r4tJtAsd",0.0,0.0,1.0,0.0,61
461,@NYTimes,Wed Sep 26 06:15:04 +0000 2018,"“Officially, this now shows that we no longer have democracy,” Antonio Trillanes, an opposition senator in the Phil… https://t.co/NxwQRC8S1E",-0.296,0.0,0.891,0.109,62
462,@NYTimes,Wed Sep 26 06:04:22 +0000 2018,"The contestant approached the man she had been publicly courting on live television, and confessed that the object… https://t.co/euBBbdm1Be",0.0,0.0,1.0,0.0,63
463,@NYTimes,Wed Sep 26 05:45:05 +0000 2018,Nghia Pho took highly classified documents home to get extra work done at night and on weekends in an effort to imp… https://t.co/AsI7aKbD3n,0.0,0.0,1.0,0.0,64
464,@NYTimes,Wed Sep 26 05:30:02 +0000 2018,"Haidilao — which woos its customers with shoe-shining services, board games and manicures — is China’s most popular… https://t.co/v60alBywJE",0.0,0.0,1.0,0.0,65
465,@NYTimes,Wed Sep 26 05:15:06 +0000 2018,"""The laughter was supposed to have stopped when Trump took the presidency,"" writes @mschwirtz. ""But the world, it s… https://t.co/QWHBZJFwxA",0.3182,0.139,0.779,0.082,66
466,@NYTimes,Wed Sep 26 05:00:12 +0000 2018,When Brett Kavanaugh and Christine Blasey Ford present their vastly different recollections to the Senate on Thursd… https://t.co/6hSOMxDnPF,0.0,0.0,1.0,0.0,67
467,@NYTimes,Wed Sep 26 04:47:00 +0000 2018,"RT @NYTObits: Freddie Oversteegen was only 14, petite with long braids, when she became an assassin and saboteur https://t.co/hNGdfMWbGS",0.0,0.0,1.0,0.0,68
468,@NYTimes,Wed Sep 26 04:32:05 +0000 2018,"“They persecuted Jesus, and look what happened,” Bill Cosby’s publicist said. “Not saying Mr. Cosby is Jesus, but w… https://t.co/JJVzqarBug",-0.1655,0.0,0.92,0.08,69
469,@NYTimes,Wed Sep 26 04:23:17 +0000 2018,"RT @ScottShaneNYT: From a purely human standpoint, it was a sad scene in court today. One of a rash of leaks from NSA. https://t.co/CEvwrxS…",-0.7003,0.0,0.766,0.234,70
470,@NYTimes,Wed Sep 26 04:17:04 +0000 2018,RT @nytopinion: Legal immigrants could lose their chance to become a success story https://t.co/y3gUIAJRev,0.5423,0.381,0.476,0.143,71
471,@NYTimes,Wed Sep 26 04:02:06 +0000 2018,The grizzlies of Yellowstone National Park had their protections restored under the Endangered Species Act https://t.co/QYv7v77hH8,0.34,0.138,0.862,0.0,72
472,@NYTimes,Wed Sep 26 03:51:01 +0000 2018,"RT @melbournecoal: ""He has said, 'What about the presumption of innocence?' That is something that’s applied in a criminal context. This is…",-0.5267,0.0,0.855,0.145,73
473,@NYTimes,Wed Sep 26 03:47:03 +0000 2018,The Getty is strengthening its collection of African-American art history resources. Its first acquisition? The pap… https://t.co/04inKOfFfR,0.4939,0.167,0.833,0.0,74
474,@NYTimes,Wed Sep 26 03:42:03 +0000 2018,"CBS Corporation named Richard Parsons, a longtime business and media executive, as interim chairman of the board of… https://t.co/ukFqnMnOoa",0.0,0.0,1.0,0.0,75
475,@NYTimes,Wed Sep 26 03:32:02 +0000 2018,“We want to engage and empower people so that they see themselves not just as a number but as a viable character in… https://t.co/d2IAdArpxv,0.1874,0.124,0.827,0.048,76
476,@NYTimes,Wed Sep 26 03:11:02 +0000 2018,RT @peterbakernyt: Trump privately expressed concern that Kavanaugh was too weak in his Fox interview and needs to be more forceful and ind…,-0.4404,0.0,0.884,0.116,77
477,@NYTimes,Wed Sep 26 03:02:04 +0000 2018,"Tom Steyer, the billionaire investor and Democratic activist, has directed his political operation to spend more th… https://t.co/9nPMMWDq1E",0.0,0.0,1.0,0.0,78
478,@NYTimes,Wed Sep 26 02:47:02 +0000 2018,Dunkin’ Donuts is removing “donuts” from its name starting next year https://t.co/yf0ky6CP7m,0.0,0.0,1.0,0.0,79
479,@NYTimes,Wed Sep 26 02:33:03 +0000 2018,"Senator Mazie Hirono of Hawaii: ""This whole idea that the Republicans have, that women just sit around making these… https://t.co/1SLJGS7e9b",0.0,0.0,1.0,0.0,80
480,@NYTimes,Wed Sep 26 02:26:03 +0000 2018,A U.S. Army reservist from China was arrested on allegations of secretly providing information about American defen… https://t.co/PN760v4jEg,-0.4767,0.0,0.838,0.162,81
481,@NYTimes,Wed Sep 26 02:18:00 +0000 2018,"RT @mmcintire: NEW: “She was bright eyed and guileless, compared to the sophisticated and often aggressive population you find at Yale. The…",0.7096,0.24,0.701,0.059,82
482,@NYTimes,Wed Sep 26 02:08:06 +0000 2018,"Violent crime in the U.S. decreased slightly in 2017, after a troubling rise the previous 2 years that became a maj… https://t.co/vHHsyB6lH6",-0.8979,0.0,0.595,0.405,83
483,@NYTimes,Wed Sep 26 01:58:03 +0000 2018,RT @rpogrebin: ‘She was very innocent coming into college. I felt an obligation early in freshman year to protect her.’ Our deep dive into…,0.6478,0.201,0.799,0.0,84
484,@NYTimes,Wed Sep 26 01:47:02 +0000 2018,Brett Kavanaugh and the second woman to accuse him of misconduct came to Yale from different worlds that converged… https://t.co/B9KHguKcyJ,-0.2023,0.0,0.913,0.087,85
485,@NYTimes,Wed Sep 26 01:38:30 +0000 2018,Drivers were rescued from vehicles stuck on roadways turned into rivers. It was a day of heavy rain and flooding ac… https://t.co/SgzNeeMzkT,0.2023,0.118,0.798,0.084,86
486,@NYTimes,Wed Sep 26 01:32:04 +0000 2018,"RT @MarkLandler: The laughter at Trump’s UN speech underscores a hard reality for him: After 20 months of bombast, he’s now viewed by many…",0.4215,0.125,0.82,0.055,87
487,@NYTimes,Wed Sep 26 01:17:01 +0000 2018,"Delta Air Lines said it was experiencing a “technology issue” with some of its computer tracking systems, forcing o… https://t.co/zdYs05GE9J",0.0,0.0,1.0,0.0,88
488,@NYTimes,Wed Sep 26 01:02:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ebPzOjBonx,0.0,0.0,1.0,0.0,89
489,@NYTimes,Wed Sep 26 00:47:03 +0000 2018,Officials in Virginia suspended a new policy that would have required visitors to remove tampons and menstrual cups… https://t.co/2hJvIGUYzg,-0.4767,0.0,0.846,0.154,90
490,@NYTimes,Wed Sep 26 00:32:05 +0000 2018,"So far, Patches is doing well with her custom made titanium skull https://t.co/FOTRlVjoqY",0.2732,0.149,0.851,0.0,91
491,@NYTimes,Wed Sep 26 00:17:06 +0000 2018,RT @nytopinion: .@gailcollins: Nobody deserves a lifetime Supreme Court nomination. This isn’t like the right to buy a home or to be employ…,0.7269,0.243,0.757,0.0,92
492,@NYTimes,Wed Sep 26 00:02:02 +0000 2018,Cory Booker is not running for anything right now. But he's still a relentless presence on the campaign trail. https://t.co/PSJ0biMT5K,0.0516,0.062,0.938,0.0,93
493,@NYTimes,Tue Sep 25 23:47:06 +0000 2018,"""We may never know the full extent of his double life as a sexual predator but his decades-long reign of terror as… https://t.co/LekvgfVJQu",-0.6808,0.0,0.82,0.18,94
494,@NYTimes,Tue Sep 25 23:32:06 +0000 2018,California Gov. Jerry Brown is not exactly optimistic about the future. “We are sleepwalking in a very dangerous er… https://t.co/ZeFhi7WqL3,-0.6548,0.0,0.76,0.24,95
495,@NYTimes,Tue Sep 25 23:17:05 +0000 2018,"RT @tackettdc: “Tom Steyer, the billionaire investor and Democratic activist, has directed his political operation to spend more than $5 mi…",0.0,0.0,1.0,0.0,96
496,@NYTimes,Tue Sep 25 23:02:06 +0000 2018,One of the strongest reactions to the Bill Cosby sentence came from Janice Dickinson: “The rape is etched into my s… https://t.co/uUmxKLU2hY,-0.3612,0.151,0.681,0.168,97
497,@NYTimes,Tue Sep 25 22:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Ut79UsGVbR,0.0,0.0,1.0,0.0,98
498,@NYTimes,Tue Sep 25 22:32:06 +0000 2018,"USAReally looks like any other fledgling news organization, but some security experts think it may be part of a new… https://t.co/fy0Llodugx",0.5927,0.212,0.788,0.0,99
499,@NYTimes,Tue Sep 25 22:17:03 +0000 2018,RT @nytfood: The weekday cocktail should be easy; @rosieschaap offers some simple strategies https://t.co/W9RWKuyAXt https://t.co/gWrMT4D2nG,0.4404,0.172,0.828,0.0,100
